source_id,respondent_id_text,usia,gender,jk,urutan_raw,urutan,F1,G1,F2,G2,F3,G3,F4,G4,F5,G5,F6,G6,F7,G7,F8,G8,F9,G9,F10,G10,F11,G11,F12,G12,F13,G13,F14,G14,F15,G15,F16,G16,formal_cuq_0_100,genz_cuq_0_100,diff_genz_minus_formal
906ed187-2374-4ad3-b411-f19d675cfc8c,37,17,Perempuan,P,Gen-Z → Formal,G→F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.0,100.0,0.0
910296cf-eeda-43ab-8333-54577b613936,378,17,Laki-laki,L,Gen-Z → Formal,G→F,5,5,3,4,4,4,5,5,4,4,4,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,87.5,92.1875,4.6875
91ae3c49-9ab1-4f57-ac27-b9be2f268051,253,18,Perempuan,P,Formal → Gen-Z,F→G,5,5,4,3,3,3,5,5,5,5,5,5,2,5,5,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,87.5,84.375,-3.125
939db6b1-4ae3-48dd-a6fc-21ff8fff5697,579,18,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,98.4375,98.4375,0.0
95dd593b-804c-4f05-993c-2c5b6621d5c1,547,17,Perempuan,P,Gen-Z → Formal,G→F,4,1,2,3,5,1,1,1,1,2,2,3,1,1,2,2,1,2,1,1,1,1,2,5,1,1,1,1,3,5,3,2,23.4375,25.0,1.5625
96369d51-2d9a-4fb2-b2e5-299ec1baa5d7,457,18,Perempuan,P,Formal → Gen-Z,F→G,4,3,5,5,4,3,5,5,4,3,5,5,4,3,5,5,4,3,5,5,4,3,5,5,4,3,5,5,4,3,5,5,87.5,75.0,-12.5
9812b04d-42a7-45c4-9f37-14915c500734,206,17,Laki-laki,L,Formal → Gen-Z,F→G,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,50.0,50.0,0.0
992d48bd-41de-4914-b587-f042642f1e52,383,18,Laki-laki,L,Formal → Gen-Z,F→G,5,5,5,3,5,5,5,5,4,3,2,2,5,4,3,3,4,3,3,3,5,5,3,5,4,4,2,3,4,4,2,3,70.3125,68.75,-1.5625
99651728-9da6-4c22-9572-2e7ffb456a8e,535,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,93.75,93.75,0.0
99d81e50-8a3e-4088-9daa-5a11efb8d9bb,422,18,Perempuan,P,Gen-Z → Formal,G→F,4,5,4,5,4,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,5,4,5,5,5,2,1,81.25,93.75,12.5
99f6b8e9-49a8-40f3-991f-403ce49604ff,225,17,Laki-laki,L,Formal → Gen-Z,F→G,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,87.5,87.5,0.0
9a480426-4cfc-48d0-b05f-27bb4266d43e,334,17,Perempuan,P,Formal → Gen-Z,F→G,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,2,2,70.3125,71.875,1.5625
9a6265e0-e6b8-4002-af71-9d9756a6e2fe,206,17,Laki-laki,L,Formal → Gen-Z,F→G,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,50.0,50.0,0.0
9b36899e-580d-4b08-8b76-ca7862a742ce,408,17,Perempuan,P,Formal → Gen-Z,F→G,4,5,2,5,5,5,5,5,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,79.6875,93.75,14.0625
9c16a6d1-f55e-421e-b433-fc83425ea757,107,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,4,5,4,3,3,4,4,4,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,3,3,82.8125,90.625,7.8125
9d007c54-11fa-4ab0-90ae-422f542cc40f,287,17,Perempuan,P,Formal → Gen-Z,F→G,5,4,2,4,4,3,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,2,1,84.375,84.375,0.0
9eadfdae-5035-41bf-9046-27244535710a,126,17,Perempuan,P,Gen-Z → Formal,G→F,4,4,5,5,4,4,5,5,4,4,5,5,3,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,2,2,81.25,82.8125,1.5625
9f1eec06-357b-4838-8828-a9eb1650b09c,236,18,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,62.5,62.5,0.0
9f466bf3-09ee-4fdb-a826-9f4f639c5950,456,17,Perempuan,P,Gen-Z → Formal,G→F,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,50.0,50.0,0.0
9f74c1c7-9bf2-4b5d-9022-f679f95f31af,450,18,Perempuan,P,Formal → Gen-Z,F→G,5,5,3,3,5,5,5,5,4,5,5,5,4,4,5,4,4,4,5,5,4,5,5,5,3,4,5,5,3,3,5,5,84.375,87.5,3.125
9f887c78-ec3a-4693-a394-9e8e652f73d1,418,17,Perempuan,P,Gen-Z → Formal,G→F,4,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,78.125,93.75,15.625
a08793c6-356b-4957-9be7-c949635cd670,387,17,Perempuan,P,Formal → Gen-Z,F→G,3,3,3,4,5,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,3,76.5625,75.0,-1.5625
a1e13f5b-5e9a-44ed-88f9-140ea943d76f,214,17,Laki-laki,L,Formal → Gen-Z,F→G,3,3,1,2,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,4,4,5,5,5,4,4,4,85.9375,84.375,-1.5625
a306ea8b-90c2-470a-a2aa-b85ba8514074,140,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,96.875,98.4375,1.5625
a331f197-6b76-4295-a54d-a6bd403143db,370,17,Laki-laki,L,Gen-Z → Formal,G→F,4,4,3,3,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,70.3125,71.875,1.5625
a41b62fd-2c29-43bc-ad11-d424aab6b01a,109,17,Perempuan,P,Gen-Z → Formal,G→F,5,5,5,5,2,1,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,3,3,89.0625,89.0625,0.0
a458bbef-acc0-4dd0-952c-ef4476e7c111,237,16,Perempuan,P,Formal → Gen-Z,F→G,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,3,4,4,4,4,5,4,4,76.5625,78.125,1.5625
a510773c-f102-4149-ba8f-7a12c9d8624e,82,18,Perempuan,P,Gen-Z → Formal,G→F,4,3,3,2,5,5,5,5,5,4,5,5,4,3,5,5,4,5,5,4,3,4,5,5,4,4,5,5,4,3,1,2,79.6875,75.0,-4.6875
a5762d30-484b-4a37-ac90-904daaa01a34,55,17,Perempuan,P,Formal → Gen-Z,F→G,4,5,3,3,4,3,4,3,5,5,5,3,4,5,3,3,5,5,3,3,5,5,5,5,5,5,5,3,5,5,1,1,78.125,71.875,-6.25
a58db8de-1159-4a71-9be1-a93454d5af1c,171,18,Laki-laki,L,Formal → Gen-Z,F→G,4,5,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,4,3,90.625,90.625,0.0
a5afd098-3fb2-4e34-9092-df275cf3cd9b,204,18,Laki-laki,L,Gen-Z → Formal,G→F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.0,100.0,0.0
a6537c42-5cff-4eb3-b49f-0429c72075ce,553,17,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
a7157e38-2184-4f1e-9afc-814089531b4d,294,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.0,100.0,0.0
a7d02471-660f-41f0-88a7-1b476c7a73eb,254,18,Laki-laki,L,Formal → Gen-Z,F→G,4,3,3,4,5,5,4,5,5,5,3,4,4,5,3,3,4,4,4,2,4,4,4,5,5,5,4,4,4,5,5,5,76.5625,81.25,4.6875
a985f884-c514-43d8-a036-f3a408e3bff0,258,17,Perempuan,P,Gen-Z → Formal,G→F,3,4,3,4,5,4,5,5,5,4,5,5,4,4,4,4,4,3,5,4,4,4,5,5,4,5,5,4,3,4,3,4,79.6875,79.6875,0.0
a9b376bb-1b38-4966-b866-033177b38ef0,256,18,Perempuan,P,Formal → Gen-Z,F→G,4,3,3,3,5,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,3,3,70.3125,68.75,-1.5625
aa021196-b4c1-4c2b-acce-9d6dcd21f6ee,553,17,Laki-laki,L,Formal → Gen-Z,F→G,3,4,3,4,4,3,5,4,4,4,4,4,3,4,3,4,3,4,2,4,4,4,4,4,4,4,5,4,4,4,4,3,67.1875,71.875,4.6875
aa0e3831-109e-4b96-bc8f-927183aab3f9,580,18,Perempuan,P,Formal → Gen-Z,F→G,4,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,4,5,3,3,3,3,5,5,5,5,82.8125,93.75,10.9375
aa5c8b24-6f22-428a-9339-24ada42ac9ac,79,17,Perempuan,P,Formal → Gen-Z,F→G,4,5,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,5,5,4,5,5,4,4,4,5,5,3,3,81.25,82.8125,1.5625
aa67ce28-8302-483a-907f-a328681ed778,6,18,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,93.75,93.75,0.0
ab25aebc-cc2d-4020-b20d-d736ad064bed,382,17,Perempuan,P,Gen-Z → Formal,G→F,5,5,3,3,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,4,5,5,4,5,4,5,5,5,5,5,1,1,84.375,87.5,3.125
abdc3450-6c10-44f5-961c-4bc39f364ad5,269,18,Perempuan,P,Formal → Gen-Z,F→G,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,5,4,3,3,4,4,3,3,3,3,62.5,60.9375,-1.5625
ac0a419b-d484-465c-8508-241580e6dff2,2,18,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
acc2afab-f485-47ad-848e-6024bce82dd1,553,17,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
acc3a35e-30db-42dd-a993-bf288116678e,70,18,Perempuan,P,Formal → Gen-Z,F→G,1,4,1,1,5,5,3,3,5,4,2,1,3,5,1,1,4,4,1,3,4,5,3,2,3,5,1,2,3,4,1,4,39.0625,57.8125,18.75
ad0fc674-a907-4b1c-805c-07c78c0d7280,551,18,Laki-laki,L,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,93.75,93.75,0.0
ad5f4d43-7aa6-4111-839d-e130415764ce,404,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,1,3,5,1,5,3,5,1,5,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,93.75,71.875,-21.875
ad62d9b9-c1e4-444e-8d1d-0c99b99b4803,144,18,Perempuan,P,Formal → Gen-Z,F→G,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,90.625,93.75,3.125
af11a5a3-8d84-4aca-8fa6-39aba010e7d7,106,17,Laki-laki,L,Formal → Gen-Z,F→G,5,5,2,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,89.0625,100.0,10.9375
afe8b56a-fc6f-4f48-9ec4-953c645a51ee,497,17,Perempuan,P,Gen-Z → Formal,G→F,4,4,3,4,4,4,5,5,3,3,5,4,4,4,5,5,3,4,5,4,4,4,5,5,3,3,4,4,5,5,5,4,79.6875,78.125,-1.5625
b075f3a4-429b-4adb-ab84-980b20a51396,107,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,5,4,5,4,5,5,4,5,4,4,4,4,3,2,4,3,4,4,4,4,4,4,5,4,5,5,4,5,3,3,79.6875,75.0,-4.6875
b152a75a-0c84-4b27-a10c-2bcb92c26cb2,159,18,Laki-laki,L,Formal → Gen-Z,F→G,3,5,2,3,3,5,4,5,4,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,5,78.125,95.3125,17.1875
b1550ce7-066f-448b-9113-5ca7f5533a3d,510,17,Perempuan,P,Gen-Z → Formal,G→F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
b1cc8675-454e-4479-8196-088ec3256422,203,17,Perempuan,P,Gen-Z → Formal,G→F,5,4,5,5,5,3,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,100.0,89.0625,-10.9375
b22897e5-7193-4ab0-b7bf-c651f88581eb,377,17,Perempuan,P,Gen-Z → Formal,G→F,4,4,4,4,4,4,5,4,5,4,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76.5625,75.0,-1.5625
b2881719-d940-4c33-a381-ba5090ae55c8,124,17,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
b4974930-60e4-4dc8-a5cf-d04cf9933bcd,560,17,Perempuan,P,Formal → Gen-Z,F→G,3,3,3,2,4,5,5,5,4,4,5,4,4,2,5,4,3,4,5,4,3,4,4,5,1,3,5,2,4,4,1,1,67.1875,62.5,-4.6875
b7471e40-1ac9-4298-af75-3741118b53a6,84,16,Perempuan,P,Formal → Gen-Z,F→G,5,5,4,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,4,4,5,5,1,1,82.8125,81.25,-1.5625
b97368a5-710f-463e-96ec-54426f8e5dc8,359,17,Laki-laki,L,Gen-Z → Formal,G→F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
ba2ed9ca-6cb7-4241-b265-91c69edab940,188,18,Perempuan,P,Gen-Z → Formal,G→F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
bb9320f4-1dcc-481d-9b07-1c60794ea1f1,166,17,Laki-laki,L,Gen-Z → Formal,G→F,4,4,4,3,3,5,5,4,5,5,5,5,5,5,3,4,5,5,3,4,5,5,4,4,5,5,3,4,5,5,3,1,79.6875,81.25,1.5625
bbc6c2bb-cbfa-462a-8fdb-0aff0fb06fc5,292,17,Perempuan,P,Formal → Gen-Z,F→G,5,4,2,1,5,4,5,5,5,4,4,1,1,4,5,5,2,4,3,5,5,4,5,5,4,4,3,2,5,5,2,2,70.3125,67.1875,-3.125
bc907db6-9ee4-4d14-9d0c-ee5356e9b09f,555,17,Laki-laki,L,Formal → Gen-Z,F→G,4,4,3,4,5,4,5,5,4,4,4,5,4,4,5,5,4,4,4,5,4,4,4,5,4,4,5,5,4,4,2,2,76.5625,81.25,4.6875
bd050b32-89be-4bb2-87b1-b232cac9564a,465,18,Perempuan,P,Formal → Gen-Z,F→G,4,5,5,5,5,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,5,4,5,5,4,5,4,5,5,4,1,1,85.9375,85.9375,0.0
bde7248d-b947-442a-b38e-b16ae715791e,58,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,3,5,5,5,5,5,5,5,5,1,2,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,87.5,84.375,-3.125
be20d01b-56b1-40a9-a978-9b13a2636a8e,41,18,Perempuan,P,Formal → Gen-Z,F→G,4,5,3,2,4,4,3,4,5,4,1,4,4,4,4,5,4,5,3,2,4,4,4,2,4,4,1,4,4,4,2,2,59.375,67.1875,7.8125
bffe5cf1-7228-4179-ab9e-587d01daba9a,56,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3,4,4,4,2,2,62.5,65.625,3.125
c1292202-0948-4245-bab4-9d44e2fa12cd,286,18,Perempuan,P,Formal → Gen-Z,F→G,5,5,1,5,3,4,3,5,4,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,3,4,5,5,5,5,1,1,75.0,84.375,9.375
c1c22442-c9ae-4465-9ccf-fbbd7ddc6c11,59,16,Perempuan,P,Gen-Z → Formal,G→F,4,5,4,5,4,4,4,4,5,5,4,4,3,3,3,3,4,4,3,4,5,5,5,4,2,4,4,4,4,4,3,4,70.3125,78.125,7.8125
c26a8772-0890-4332-8fe7-4efc867e058b,306,17,Laki-laki,L,Gen-Z → Formal,G→F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
c411e93a-9240-4329-859d-83351ea5afda,11,18,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,93.75,93.75,0.0
c47b7806-e46d-4234-9f76-ca3931786c17,77,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,3,3,5,5,4,4,3,4,3,3,3,2,2,4,4,5,3,4,4,3,4,3,3,3,3,5,5,1,2,62.5,60.9375,-1.5625
c4ca0a6e-a897-459d-8fde-66433f5e1b01,436,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.0,100.0,0.0
c4d03b29-4106-421a-b076-fd8141827caa,203,17,Perempuan,P,Gen-Z → Formal,G→F,5,3,4,5,5,5,5,5,5,4,5,3,5,3,5,5,5,3,5,1,5,3,5,5,4,4,5,5,5,2,5,3,96.875,67.1875,-29.6875
c522c351-ee84-41db-ab7b-41fd34112a82,164,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,1,85.9375,92.1875,6.25
c5bccf10-b8b9-4bb7-b021-fc3d5018a1ab,68,17,Perempuan,P,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
c60562df-1206-47cc-ada8-2df9707617bd,170,17,Laki-laki,L,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.0,100.0,0.0
c6357795-6c43-4726-b7ee-cb667590d13e,333,18,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
c6473223-cbad-4fac-b4f6-5a231039b705,332,18,Perempuan,P,Gen-Z → Formal,G→F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,93.75,93.75,0.0
c6757d5e-e864-4ac7-a580-c7b4ba320972,15,17,Laki-laki,L,Formal → Gen-Z,F→G,3,4,4,2,3,5,2,2,3,4,2,1,4,5,4,2,3,3,3,2,4,5,2,1,3,3,3,2,4,4,3,1,53.125,46.875,-6.25
c69f9340-8f3d-4bbd-94e8-5f64bbf4fdef,521,17,Laki-laki,L,Gen-Z → Formal,G→F,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,1,5,1,1,5,5,1,1,75.0,81.25,6.25
c6a11a2e-2781-4cae-a4bf-499988ef5b03,129,18,Laki-laki,L,Formal → Gen-Z,F→G,4,3,3,3,4,4,3,3,4,4,3,3,4,4,4,3,4,4,3,4,4,3,3,3,3,2,3,3,4,4,2,2,60.9375,56.25,-4.6875
c6a5d1c0-bcda-43aa-b7fc-d49a0b7986ea,248,17,Perempuan,P,Formal → Gen-Z,F→G,4,1,3,1,4,5,5,1,4,5,4,1,3,5,2,2,1,4,3,3,4,4,3,2,2,4,2,2,4,4,1,1,51.5625,45.3125,-6.25
c7cecb11-2184-4683-ab8b-f2e308bffb29,479,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.0,100.0,0.0
c98f8219-2fb7-4408-b797-50417758db8e,52,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,5,5,5,5,5,5,4,4,5,5,4,4,5,5,4,5,5,5,5,4,5,5,4,4,5,5,5,5,2,5,87.5,92.1875,4.6875
ca00bc5c-b9c8-4e07-9216-e27b278f9fb3,113,17,Perempuan,P,Formal → Gen-Z,F→G,1,1,1,1,1,2,5,2,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,1,1,5,1,20.3125,20.3125,0.0
cadc453e-03d7-40a0-bc13-8af0ff48e11e,462,17,Perempuan,P,Formal → Gen-Z,F→G,3,4,3,2,4,3,4,3,3,3,3,3,3,3,3,2,5,4,2,3,4,3,3,3,3,2,3,3,3,4,3,2,56.25,48.4375,-7.8125
cb6a82ab-13a4-4c09-9556-9359fbb6558d,202,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,3,5,5,5,5,5,5,5,4,1,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,92.1875,90.625,-1.5625
cc303e6c-b341-4449-8499-60310261005b,401,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,98.4375,100.0,1.5625
cd4e7e13-de12-409f-993a-8099e15c2106,133,18,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
cd78f677-d174-4a65-906e-57a2fc5a7ded,266,17,Laki-laki,L,Formal → Gen-Z,F→G,3,4,2,4,5,4,4,4,4,5,4,4,4,3,1,4,5,5,4,4,5,5,4,4,3,4,4,4,5,5,1,2,65.625,76.5625,10.9375
cda2794c-3c1d-474f-96d6-dd9bdad7d8bd,45,18,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
cdf38063-b386-4261-ab06-72c62257f587,492,17,Laki-laki,L,Gen-Z → Formal,G→F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
ce0aadc0-9685-4245-913c-ef135498c041,165,17,Laki-laki,L,Gen-Z → Formal,G→F,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,3,3,5,4,3,3,4,4,3,3,4,4,4,4,3,2,62.5,59.375,-3.125
cf06bc52-d5ff-4734-a7d6-bcd9cad7f04e,235,18,Perempuan,P,Formal → Gen-Z,F→G,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,4,5,5,4,4,5,5,5,4,2,2,89.0625,85.9375,-3.125
d052bce1-a6c0-42e1-bc28-391541e92b7e,162,17,Perempuan,P,Formal → Gen-Z,F→G,4,5,4,4,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,92.1875,96.875,4.6875
d16f95be-18d5-4e09-9a21-dc14911be2d8,367,17,Laki-laki,L,Formal → Gen-Z,F→G,4,5,4,5,4,5,5,5,5,5,5,5,5,5,3,1,5,5,4,5,5,5,4,4,5,5,5,5,5,5,1,2,82.8125,87.5,4.6875
d3214c8e-db53-4833-ad74-0448afbfdb59,217,18,Perempuan,P,Gen-Z → Formal,G→F,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,5,67.1875,70.3125,3.125
d3b4a760-d656-4e99-8f7b-264b3963efc6,88,17,Laki-laki,L,Gen-Z → Formal,G→F,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,50.0,50.0,0.0
d547d16e-b2cd-4f27-8379-c8a9eea1691d,455,18,Laki-laki,L,Formal → Gen-Z,F→G,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,50.0,50.0,0.0
d565c243-c62c-4b30-b640-f54ac3b94167,234,17,Perempuan,P,Formal → Gen-Z,F→G,3,4,3,3,4,5,3,4,4,4,5,4,4,5,4,5,4,4,3,4,4,5,4,4,4,4,3,4,5,5,3,2,68.75,78.125,9.375
d58e3877-c221-41f8-a906-b687493442cc,66,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,3,4,3,4,4,4,4,4,4,4,4,5,3,3,4,4,3,5,4,4,4,3,3,4,3,5,5,2,2,71.875,64.0625,-7.8125
d5f8ba6b-5a5e-40de-afcf-e86b2566474d,369,17,Laki-laki,L,Formal → Gen-Z,F→G,3,4,3,3,4,4,4,4,2,4,2,3,4,4,3,4,3,4,3,4,3,4,2,4,3,4,2,4,4,4,2,4,48.4375,71.875,23.4375
d6235fd6-f618-4e7f-bbd5-ee9003f01904,172,17,Perempuan,P,Gen-Z → Formal,G→F,4,5,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,84.375,100.0,15.625
d65903d2-c43f-4010-8d91-6c657c9b126e,98,18,Perempuan,P,Formal → Gen-Z,F→G,4,3,3,2,4,5,4,4,4,5,3,3,2,3,3,3,4,3,4,3,5,4,3,4,4,4,4,2,4,4,2,3,64.0625,60.9375,-3.125
